"fips","State","County","IECC15","IECC21","BA15","BA21","Moisture15","Moisture21"
"12087","Florida","Monroe",1,1,"Hot-Humid","Hot-Humid","A","A"
"12089","Florida","Nassau",2,2,"Hot-Humid","Hot-Humid","A","A"
"12091","Florida","Okaloosa",2,2,"Hot-Humid","Hot-Humid","A","A"
"12093","Florida","Okeechobee",2,2,"Hot-Humid","Hot-Humid","A","A"
"12095","Florida","Orange",2,2,"Hot-Humid","Hot-Humid","A","A"
"12097","Florida","Osceola",2,2,"Hot-Humid","Hot-Humid","A","A"
"12099","Florida","Palm Beach",2,1,"Hot-Humid","Hot-Humid","A","A"
"12101","Florida","Pasco",2,2,"Hot-Humid","Hot-Humid","A","A"
"12103","Florida","Pinellas",2,2,"Hot-Humid","Hot-Humid","A","A"
"12105","Florida","Polk",2,2,"Hot-Humid","Hot-Humid","A","A"
"12107","Florida","Putnam",2,2,"Hot-Humid","Hot-Humid","A","A"
"12109","Florida","St. Johns",2,2,"Hot-Humid","Hot-Humid","A","A"
"12111","Florida","St. Lucie",2,2,"Hot-Humid","Hot-Humid","A","A"
"12113","Florida","Santa Rosa",2,2,"Hot-Humid","Hot-Humid","A","A"
"12115","Florida","Sarasota",2,2,"Hot-Humid","Hot-Humid","A","A"
"12117","Florida","Seminole",2,2,"Hot-Humid","Hot-Humid","A","A"
"12119","Florida","Sumter",2,2,"Hot-Humid","Hot-Humid","A","A"
"12121","Florida","Suwannee",2,2,"Hot-Humid","Hot-Humid","A","A"
"12123","Florida","Taylor",2,2,"Hot-Humid","Hot-Humid","A","A"
"12125","Florida","Union",2,2,"Hot-Humid","Hot-Humid","A","A"
"12127","Florida","Volusia",2,2,"Hot-Humid","Hot-Humid","A","A"
"12129","Florida","Wakulla",2,2,"Hot-Humid","Hot-Humid","A","A"
"12131","Florida","Walton",2,2,"Hot-Humid","Hot-Humid","A","A"
"12133","Florida","Washington",2,2,"Hot-Humid","Hot-Humid","A","A"
"13001","Georgia","Appling",2,2,"Hot-Humid","Hot-Humid","A","A"
"13003","Georgia","Atkinson",2,2,"Hot-Humid","Hot-Humid","A","A"
"13005","Georgia","Bacon",2,2,"Hot-Humid","Hot-Humid","A","A"
"13007","Georgia","Baker",2,2,"Hot-Humid","Hot-Humid","A","A"
"13009","Georgia","Baldwin",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13011","Georgia","Banks",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13013","Georgia","Barrow",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13015","Georgia","Bartow",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13017","Georgia","Ben Hill",3,3,"Hot-Humid","Hot-Humid","A","A"
"13019","Georgia","Berrien",2,2,"Hot-Humid","Hot-Humid","A","A"
"13021","Georgia","Bibb",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13023","Georgia","Bleckley",3,3,"Hot-Humid","Hot-Humid","A","A"
"13025","Georgia","Brantley",2,2,"Hot-Humid","Hot-Humid","A","A"
"13027","Georgia","Brooks",2,2,"Hot-Humid","Hot-Humid","A","A"
"13029","Georgia","Bryan",2,2,"Hot-Humid","Hot-Humid","A","A"
"13031","Georgia","Bulloch",3,3,"Hot-Humid","Hot-Humid","A","A"
"13033","Georgia","Burke",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13035","Georgia","Butts",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13037","Georgia","Calhoun",3,2,"Hot-Humid","Hot-Humid","A","A"
"13039","Georgia","Camden",2,2,"Hot-Humid","Hot-Humid","A","A"
"13043","Georgia","Candler",3,3,"Hot-Humid","Hot-Humid","A","A"
"13045","Georgia","Carroll",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13047","Georgia","Catoosa",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13049","Georgia","Charlton",2,2,"Hot-Humid","Hot-Humid","A","A"
"13051","Georgia","Chatham",2,2,"Hot-Humid","Hot-Humid","A","A"
"13053","Georgia","Chattahoochee",3,3,"Hot-Humid","Hot-Humid","A","A"
"13055","Georgia","Chattooga",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13057","Georgia","Cherokee",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13059","Georgia","Clarke",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13061","Georgia","Clay",3,3,"Hot-Humid","Hot-Humid","A","A"
"13063","Georgia","Clayton",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13065","Georgia","Clinch",2,2,"Hot-Humid","Hot-Humid","A","A"
"13067","Georgia","Cobb",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13069","Georgia","Coffee",3,2,"Hot-Humid","Hot-Humid","A","A"
"13071","Georgia","Colquitt",2,2,"Hot-Humid","Hot-Humid","A","A"
"13073","Georgia","Columbia",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13075","Georgia","Cook",2,2,"Hot-Humid","Hot-Humid","A","A"
"13077","Georgia","Coweta",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13079","Georgia","Crawford",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13081","Georgia","Crisp",3,3,"Hot-Humid","Hot-Humid","A","A"
"13083","Georgia","Dade",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13085","Georgia","Dawson",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13087","Georgia","Decatur",2,2,"Hot-Humid","Hot-Humid","A","A"
"13089","Georgia","DeKalb",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13091","Georgia","Dodge",3,3,"Hot-Humid","Hot-Humid","A","A"
"13093","Georgia","Dooly",3,3,"Hot-Humid","Hot-Humid","A","A"
"13095","Georgia","Dougherty",3,2,"Hot-Humid","Hot-Humid","A","A"
"13097","Georgia","Douglas",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13099","Georgia","Early",3,2,"Hot-Humid","Hot-Humid","A","A"
"13101","Georgia","Echols",2,2,"Hot-Humid","Hot-Humid","A","A"
"13103","Georgia","Effingham",2,2,"Hot-Humid","Hot-Humid","A","A"
"13105","Georgia","Elbert",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13107","Georgia","Emanuel",3,3,"Hot-Humid","Hot-Humid","A","A"
"13109","Georgia","Evans",2,2,"Hot-Humid","Hot-Humid","A","A"
"13111","Georgia","Fannin",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13113","Georgia","Fayette",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13115","Georgia","Floyd",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13117","Georgia","Forsyth",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13119","Georgia","Franklin",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13121","Georgia","Fulton",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13123","Georgia","Gilmer",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13125","Georgia","Glascock",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13127","Georgia","Glynn",2,2,"Hot-Humid","Hot-Humid","A","A"
"13129","Georgia","Gordon",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13131","Georgia","Grady",2,2,"Hot-Humid","Hot-Humid","A","A"
"13133","Georgia","Greene",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13135","Georgia","Gwinnett",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13137","Georgia","Habersham",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13139","Georgia","Hall",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13141","Georgia","Hancock",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13143","Georgia","Haralson",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13145","Georgia","Harris",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13147","Georgia","Hart",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13149","Georgia","Heard",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13151","Georgia","Henry",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13153","Georgia","Houston",3,3,"Hot-Humid","Hot-Humid","A","A"
"13155","Georgia","Irwin",3,3,"Hot-Humid","Hot-Humid","A","A"
"13157","Georgia","Jackson",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13159","Georgia","Jasper",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13161","Georgia","Jeff Davis",2,2,"Hot-Humid","Hot-Humid","A","A"
"13163","Georgia","Jefferson",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13165","Georgia","Jenkins",3,3,"Hot-Humid","Hot-Humid","A","A"
"13167","Georgia","Johnson",3,3,"Hot-Humid","Hot-Humid","A","A"
"13169","Georgia","Jones",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13171","Georgia","Lamar",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13173","Georgia","Lanier",2,2,"Hot-Humid","Hot-Humid","A","A"
"13175","Georgia","Laurens",3,3,"Hot-Humid","Hot-Humid","A","A"
"13177","Georgia","Lee",3,3,"Hot-Humid","Hot-Humid","A","A"
"13179","Georgia","Liberty",2,2,"Hot-Humid","Hot-Humid","A","A"
"13181","Georgia","Lincoln",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13183","Georgia","Long",2,2,"Hot-Humid","Hot-Humid","A","A"
"13185","Georgia","Lowndes",2,2,"Hot-Humid","Hot-Humid","A","A"
"13187","Georgia","Lumpkin",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13189","Georgia","McDuffie",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13191","Georgia","McIntosh",2,2,"Hot-Humid","Hot-Humid","A","A"
"13193","Georgia","Macon",3,3,"Hot-Humid","Hot-Humid","A","A"
"13195","Georgia","Madison",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13197","Georgia","Marion",3,3,"Hot-Humid","Hot-Humid","A","A"
"13199","Georgia","Meriwether",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13201","Georgia","Miller",2,2,"Hot-Humid","Hot-Humid","A","A"
"13205","Georgia","Mitchell",2,2,"Hot-Humid","Hot-Humid","A","A"
"13207","Georgia","Monroe",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13209","Georgia","Montgomery",3,3,"Hot-Humid","Hot-Humid","A","A"
"13211","Georgia","Morgan",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13213","Georgia","Murray",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13215","Georgia","Muscogee",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13217","Georgia","Newton",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13219","Georgia","Oconee",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13221","Georgia","Oglethorpe",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13223","Georgia","Paulding",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13225","Georgia","Peach",3,3,"Hot-Humid","Hot-Humid","A","A"
"13227","Georgia","Pickens",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13229","Georgia","Pierce",2,2,"Hot-Humid","Hot-Humid","A","A"
"13231","Georgia","Pike",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13233","Georgia","Polk",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13235","Georgia","Pulaski",3,3,"Hot-Humid","Hot-Humid","A","A"
"13237","Georgia","Putnam",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13239","Georgia","Quitman",3,3,"Hot-Humid","Hot-Humid","A","A"
"13241","Georgia","Rabun",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13243","Georgia","Randolph",3,3,"Hot-Humid","Hot-Humid","A","A"
"13245","Georgia","Richmond",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13247","Georgia","Rockdale",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13249","Georgia","Schley",3,3,"Hot-Humid","Hot-Humid","A","A"
"13251","Georgia","Screven",3,3,"Hot-Humid","Hot-Humid","A","A"
"13253","Georgia","Seminole",2,2,"Hot-Humid","Hot-Humid","A","A"
"13255","Georgia","Spalding",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13257","Georgia","Stephens",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13259","Georgia","Stewart",3,3,"Hot-Humid","Hot-Humid","A","A"
"13261","Georgia","Sumter",3,3,"Hot-Humid","Hot-Humid","A","A"
"13263","Georgia","Talbot",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13265","Georgia","Taliaferro",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13267","Georgia","Tattnall",2,2,"Hot-Humid","Hot-Humid","A","A"
"13269","Georgia","Taylor",3,3,"Hot-Humid","Hot-Humid","A","A"
"13271","Georgia","Telfair",3,3,"Hot-Humid","Hot-Humid","A","A"
"13273","Georgia","Terrell",3,3,"Hot-Humid","Hot-Humid","A","A"
"13275","Georgia","Thomas",2,2,"Hot-Humid","Hot-Humid","A","A"
"13277","Georgia","Tift",3,2,"Hot-Humid","Hot-Humid","A","A"
"13279","Georgia","Toombs",2,2,"Hot-Humid","Hot-Humid","A","A"
"13281","Georgia","Towns",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13283","Georgia","Treutlen",3,3,"Hot-Humid","Hot-Humid","A","A"
"13285","Georgia","Troup",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13287","Georgia","Turner",3,3,"Hot-Humid","Hot-Humid","A","A"
"13289","Georgia","Twiggs",3,3,"Hot-Humid","Hot-Humid","A","A"
"13291","Georgia","Union",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13293","Georgia","Upson",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13295","Georgia","Walker",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13297","Georgia","Walton",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13299","Georgia","Ware",2,2,"Hot-Humid","Hot-Humid","A","A"
"13301","Georgia","Warren",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13303","Georgia","Washington",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13305","Georgia","Wayne",2,2,"Hot-Humid","Hot-Humid","A","A"
"13307","Georgia","Webster",3,3,"Hot-Humid","Hot-Humid","A","A"
"13309","Georgia","Wheeler",3,3,"Hot-Humid","Hot-Humid","A","A"
"13311","Georgia","White",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13313","Georgia","Whitfield",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"13315","Georgia","Wilcox",3,3,"Hot-Humid","Hot-Humid","A","A"
"13317","Georgia","Wilkes",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13319","Georgia","Wilkinson",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"13321","Georgia","Worth",3,2,"Hot-Humid","Hot-Humid","A","A"
"15001","Hawaii","Hawaii",1,1,"Hot-Humid","Hot-Humid","A","A"
"15003","Hawaii","Honolulu",1,1,"Hot-Humid","Hot-Humid","A","A"
"15005","Hawaii","Kalawao",1,1,"Hot-Humid","Hot-Humid","A","A"
"15007","Hawaii","Kauai",1,1,"Hot-Humid","Hot-Humid","A","A"
"15009","Hawaii","Maui",1,1,"Hot-Humid","Hot-Humid","A","A"
"16001","Idaho","Ada",5,5,"Cold","Cold","B","B"
"16003","Idaho","Adams",6,6,"Cold","Cold","B","B"
"16005","Idaho","Bannock",6,6,"Cold","Cold","B","B"
"16007","Idaho","Bear Lake",6,6,"Cold","Cold","B","B"
"16009","Idaho","Benewah",5,5,"Cold","Cold","B","B"
"16011","Idaho","Bingham",6,6,"Cold","Cold","B","B"
"16013","Idaho","Blaine",6,6,"Cold","Cold","B","B"
"16015","Idaho","Boise",6,6,"Cold","Cold","B","B"
"16017","Idaho","Bonner",6,6,"Cold","Cold","B","B"
"16019","Idaho","Bonneville",6,6,"Cold","Cold","B","B"
"16021","Idaho","Boundary",6,6,"Cold","Cold","B","B"
"16023","Idaho","Butte",6,6,"Cold","Cold","B","B"
"16025","Idaho","Camas",6,6,"Cold","Cold","B","B"
"16027","Idaho","Canyon",5,5,"Cold","Cold","B","B"
"16029","Idaho","Caribou",6,6,"Cold","Cold","B","B"
"16031","Idaho","Cassia",5,5,"Cold","Cold","B","B"
"16033","Idaho","Clark",6,6,"Cold","Cold","B","B"
"16035","Idaho","Clearwater",5,5,"Cold","Cold","B","B"
"16037","Idaho","Custer",6,6,"Cold","Cold","B","B"
"16039","Idaho","Elmore",5,5,"Cold","Cold","B","B"
"16041","Idaho","Franklin",6,6,"Cold","Cold","B","B"
"16043","Idaho","Fremont",6,6,"Cold","Cold","B","B"
"16045","Idaho","Gem",5,5,"Cold","Cold","B","B"
"16047","Idaho","Gooding",5,5,"Cold","Cold","B","B"
"16049","Idaho","Idaho",5,5,"Cold","Cold","B","B"
"16051","Idaho","Jefferson",6,6,"Cold","Cold","B","B"
"16053","Idaho","Jerome",5,5,"Cold","Cold","B","B"
"16055","Idaho","Kootenai",5,5,"Cold","Cold","B","B"
"16057","Idaho","Latah",5,5,"Cold","Cold","B","B"
"16059","Idaho","Lemhi",6,6,"Cold","Cold","B","B"
"16061","Idaho","Lewis",5,5,"Cold","Cold","B","B"
"16063","Idaho","Lincoln",5,5,"Cold","Cold","B","B"
"16065","Idaho","Madison",6,6,"Cold","Cold","B","B"
"16067","Idaho","Minidoka",5,5,"Cold","Cold","B","B"
"16069","Idaho","Nez Perce",5,5,"Cold","Cold","B","B"
"16071","Idaho","Oneida",6,6,"Cold","Cold","B","B"
"16073","Idaho","Owyhee",5,5,"Cold","Cold","B","B"
"16075","Idaho","Payette",5,5,"Cold","Cold","B","B"
"16077","Idaho","Power",5,5,"Cold","Cold","B","B"
"16079","Idaho","Shoshone",5,5,"Cold","Cold","B","B"
"16081","Idaho","Teton",6,6,"Cold","Cold","B","B"
"16083","Idaho","Twin Falls",5,5,"Cold","Cold","B","B"
"16085","Idaho","Valley",6,6,"Cold","Cold","B","B"
"16087","Idaho","Washington",5,5,"Cold","Cold","B","B"
"17001","Illinois","Adams",5,5,"Cold","Cold","A","A"
"17003","Illinois","Alexander",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17005","Illinois","Bond",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17007","Illinois","Boone",5,5,"Cold","Cold","A","A"
"17009","Illinois","Brown",5,5,"Cold","Cold","A","A"
"17011","Illinois","Bureau",5,5,"Cold","Cold","A","A"
"17013","Illinois","Calhoun",5,4,"Cold","Mixed-Humid","A","A"
"17015","Illinois","Carroll",5,5,"Cold","Cold","A","A"
"17017","Illinois","Cass",5,5,"Cold","Cold","A","A"
"17019","Illinois","Champaign",5,5,"Cold","Cold","A","A"
"17021","Illinois","Christian",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17023","Illinois","Clark",5,4,"Cold","Mixed-Humid","A","A"
"17025","Illinois","Clay",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17027","Illinois","Clinton",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17029","Illinois","Coles",5,4,"Cold","Mixed-Humid","A","A"
"17031","Illinois","Cook",5,5,"Cold","Cold","A","A"
"17033","Illinois","Crawford",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17035","Illinois","Cumberland",5,4,"Cold","Mixed-Humid","A","A"
"17037","Illinois","DeKalb",5,5,"Cold","Cold","A","A"
"17039","Illinois","De Witt",5,5,"Cold","Cold","A","A"
"17041","Illinois","Douglas",5,5,"Cold","Cold","A","A"
"17043","Illinois","DuPage",5,5,"Cold","Cold","A","A"
"17045","Illinois","Edgar",5,5,"Cold","Cold","A","A"
"17047","Illinois","Edwards",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17049","Illinois","Effingham",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17051","Illinois","Fayette",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17053","Illinois","Ford",5,5,"Cold","Cold","A","A"
"17055","Illinois","Franklin",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17057","Illinois","Fulton",5,5,"Cold","Cold","A","A"
"17059","Illinois","Gallatin",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17061","Illinois","Greene",5,4,"Cold","Mixed-Humid","A","A"
"17063","Illinois","Grundy",5,5,"Cold","Cold","A","A"
"17065","Illinois","Hamilton",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17067","Illinois","Hancock",5,5,"Cold","Cold","A","A"
"17069","Illinois","Hardin",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17071","Illinois","Henderson",5,5,"Cold","Cold","A","A"
"17073","Illinois","Henry",5,5,"Cold","Cold","A","A"
"17075","Illinois","Iroquois",5,5,"Cold","Cold","A","A"
"17077","Illinois","Jackson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17079","Illinois","Jasper",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17081","Illinois","Jefferson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17083","Illinois","Jersey",5,4,"Cold","Mixed-Humid","A","A"
"17085","Illinois","Jo Daviess",5,5,"Cold","Cold","A","A"
"17087","Illinois","Johnson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17089","Illinois","Kane",5,5,"Cold","Cold","A","A"
"17091","Illinois","Kankakee",5,5,"Cold","Cold","A","A"
"17093","Illinois","Kendall",5,5,"Cold","Cold","A","A"
"17095","Illinois","Knox",5,5,"Cold","Cold","A","A"
"17097","Illinois","Lake",5,5,"Cold","Cold","A","A"
"17099","Illinois","LaSalle",5,5,"Cold","Cold","A","A"
"17101","Illinois","Lawrence",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17103","Illinois","Lee",5,5,"Cold","Cold","A","A"
"17105","Illinois","Livingston",5,5,"Cold","Cold","A","A"
"17107","Illinois","Logan",5,5,"Cold","Cold","A","A"
"17109","Illinois","McDonough",5,5,"Cold","Cold","A","A"
"17111","Illinois","McHenry",5,5,"Cold","Cold","A","A"
"17113","Illinois","McLean",5,5,"Cold","Cold","A","A"
"17115","Illinois","Macon",5,5,"Cold","Cold","A","A"
"17117","Illinois","Macoupin",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17119","Illinois","Madison",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17121","Illinois","Marion",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17123","Illinois","Marshall",5,5,"Cold","Cold","A","A"
"17125","Illinois","Mason",5,5,"Cold","Cold","A","A"
"17127","Illinois","Massac",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17129","Illinois","Menard",5,5,"Cold","Cold","A","A"
"17131","Illinois","Mercer",5,5,"Cold","Cold","A","A"
"17133","Illinois","Monroe",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17135","Illinois","Montgomery",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17137","Illinois","Morgan",5,5,"Cold","Cold","A","A"
"17139","Illinois","Moultrie",5,5,"Cold","Cold","A","A"
"17141","Illinois","Ogle",5,5,"Cold","Cold","A","A"
"17143","Illinois","Peoria",5,5,"Cold","Cold","A","A"
"17145","Illinois","Perry",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17147","Illinois","Piatt",5,5,"Cold","Cold","A","A"
"17149","Illinois","Pike",5,5,"Cold","Cold","A","A"
"17151","Illinois","Pope",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17153","Illinois","Pulaski",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17155","Illinois","Putnam",5,5,"Cold","Cold","A","A"
"17157","Illinois","Randolph",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17159","Illinois","Richland",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17161","Illinois","Rock Island",5,5,"Cold","Cold","A","A"
"17163","Illinois","St. Clair",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17165","Illinois","Saline",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17167","Illinois","Sangamon",5,5,"Cold","Cold","A","A"
"17169","Illinois","Schuyler",5,5,"Cold","Cold","A","A"
"17171","Illinois","Scott",5,5,"Cold","Cold","A","A"
"17173","Illinois","Shelby",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17175","Illinois","Stark",5,5,"Cold","Cold","A","A"
"17177","Illinois","Stephenson",5,5,"Cold","Cold","A","A"
"17179","Illinois","Tazewell",5,5,"Cold","Cold","A","A"
"17181","Illinois","Union",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17183","Illinois","Vermilion",5,5,"Cold","Cold","A","A"
"17185","Illinois","Wabash",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17187","Illinois","Warren",5,5,"Cold","Cold","A","A"
"17189","Illinois","Washington",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17191","Illinois","Wayne",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17193","Illinois","White",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17195","Illinois","Whiteside",5,5,"Cold","Cold","A","A"
"17197","Illinois","Will",5,5,"Cold","Cold","A","A"
"17199","Illinois","Williamson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"17201","Illinois","Winnebago",5,5,"Cold","Cold","A","A"
"17203","Illinois","Woodford",5,5,"Cold","Cold","A","A"
"18001","Indiana","Adams",5,5,"Cold","Cold","A","A"
"18003","Indiana","Allen",5,5,"Cold","Cold","A","A"
"18005","Indiana","Bartholomew",5,4,"Cold","Mixed-Humid","A","A"
"18007","Indiana","Benton",5,5,"Cold","Cold","A","A"
"18009","Indiana","Blackford",5,5,"Cold","Cold","A","A"
"18011","Indiana","Boone",5,5,"Cold","Cold","A","A"
"18013","Indiana","Brown",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"18015","Indiana","Carroll",5,5,"Cold","Cold","A","A"
"18017","Indiana","Cass",5,5,"Cold","Cold","A","A"
"18019","Indiana","Clark",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"18021","Indiana","Clay",5,4,"Cold","Mixed-Humid","A","A"
"18023","Indiana","Clinton",5,5,"Cold","Cold","A","A"
"18025","Indiana","Crawford",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"18027","Indiana","Daviess",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"18029","Indiana","Dearborn",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"18031","Indiana","Decatur",5,4,"Cold","Mixed-Humid","A","A"
"18033","Indiana","DeKalb",5,5,"Cold","Cold","A","A"
"18035","Indiana","Delaware",5,5,"Cold","Cold","A","A"
"18037","Indiana","Dubois",4,4,"Mixed-Humid","Mixed-Humid","A","A"
